ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title
2021021533,1737010,2/20/2021,"Dynamic Systems, Inc.",15000 Lambda Dr.,,SAN ANTONIO,TX,78245,29.41,-98.78,238220,1,1,,"An employee was installing a metal air handler hood. It would not fit properly, so he wedged a 2-inch by 4-inch piece of wood in. As he was about to press it with a scissor lift, the wedge slipped out and the hood caught his left middle finger amputating it at the knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,4429,"Machine and appliance parts, n.e.c.",4154,"Wood pieces, trim pieces, wood scraps, n.e.c."
2021021611,1737523,2/22/2021,"Patriot Erectors, Inc.",3940 North Elm Street,,DENTON,TX,76207,33.25,-97.15,238120,1,0,,"An employee was assisting with moving steel columns and other materials around the jobsite. A steel column being moved by a forklift swung and struck the employee in his right lower leg, resulting in a broken fibula and tibia.",111,Fractures,513,Lower leg(s),6269,"Struck by swinging or slipping object, other than handheld, n.e.c.",8621,"Forklift, order picker, platform truck-powered",,
2021021636,1738573,2/23/2021,"Texas Materials, Inc.",River Terrace Drive,,GEORGETOWN,TX,78628,30.64,-97.75,237310,1,0,,An employee was stepping onto an 18-inch-high step on the back of a mixing truck. He lost his balance and began to fall. He extended his arms to catch himself and suffered a fracture to the upper left wrist that required surgery.,111,Fractures,43,Wrist(s),4331,Other fall to lower level less than 6 feet,8427,"Cement truck, concrete mixer truck",660,"Floors, walkways, ground surfaces, unspecified"
2021021665,1740147,2/23/2021,Amaya Utility Inc.,3511 McCann Rd,,LONGVIEW,TX,75605,32.53,-94.75,237990,1,0,,An employee was pulling cable while standing in front of a directional drilling machine when the machine struck an electrical pole riser. The electrical pole riser clamp had a power cord that contacted the drilling machine. The employee was shocked and sustained burns to the right hand.,1530,"Electrical burns, unspecified",440,"Hand(s), unspecified",5120,"Indirect exposure to electricity, unspecified",4410,"Electric parts, unspecified",3241,"Drilling machines, drilling augers"
2021021679,1739073,2/24/2021,"Optimized Process Designs, LLC",10207 FM 1942,,BAYTOWN,TX,77521,29.85,-94.9,237310,0,1,,"A forklift operator was instructing another employee where to secure a load of pipe. A pipe in the load shifted, pinching the operator's thumb between the pipe and cab mounting bracket on the forklift. The employee sustained a partial amputation of the right thumb above the top knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,4120,"Pipes, ducts, tubing, unspecified",8621,"Forklift, order picker, platform truck-powered"
2021021680,1739198,2/24/2021,ARS Rescue Rooter,726 Charter Oak Dr.,,CONROE,TX,77302,30.25,-95.43,237110,1,0,,An employee was replacing an electrical breaker for a garage door at a residential site. The employee suffered a 120-volt shock to the right hand.,193,"Electrocutions, electric shocks",6,BODY SYSTEMS,5111,"Direct exposure to electricity, 220 volts or less",4417,"Switchboards, switches, fuses",,
2021021694,1740855,2/24/2021,"Sundt Construction, Inc.",714 S. Santa Rosa Ave,(San Pedro Creek Project ),SAN ANTONIO,TX,78204,29.41,-98.49,236220,1,0,,"A crew was removing steel beams from the work area using a fork lift. There were 10-foot and 30-foot sections of steel beams stacked on dunnage next to each other. After allowing employees to clear approximately 25 feet away from the lift, the forklift operator began to lift a 10-foot section of steel beam. The bottom left flange of the 10-foot beam being lifted caught the top flange of the adjacent 30-foot beam, causing it to fall off the dunnage and onto an employee's foot. The employee's left foot and toes were crushed by the steel beam, resulting in hospitalization.",1971,Crushing injuries,538,Multiple foot (feet) locations,6239,"Struck by falling object or equipment, n.e.c.",4133,Beams-unattached metal,8621,"Forklift, order picker, platform truck-powered"
2021021720,1739485,2/24/2021,Energy Erectors Inc,12980 US Hwy 59,Corazon Ranch Solar Site,LAREDO,TX,78043,27.77,-98.84,238210,0,1,,"An employee had been grounding copper wire to the ground grid and was helping move cable jack reel stands out of the way. As the employee was tipping a reel stand onto its side, the adjustable roller head slid down and pinched the employee's right middle finger against the top of the stand. The fingertip was medically amputated about 1/4 inch from the end.",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,347,Jacks,,
2021031858,1740884,3/1/2021,RES AMERICA CONSTRUCTION INC.,2737 US HWY 83 N,,EDEN,TX,76837,31.25,-99.84,237990,1,0,,"An employee was adjusting one of the beams in a forklift when their left thumb became caught between the two support beams, resulting in bone fractures and a skin laceration.",111,Fractures,4420,"Finger(s), fingernail(s), unspecified",640,"Caught in or compressed by equipment or objects, unspecified",8621,"Forklift, order picker, platform truck-powered",6551,"Girders, beams, structural steel"
2021031917,1742377,3/3/2021,RTM CONSTRUCTION CO. LTD.,651 S. Walnut Ave.,,NEW BRAUNFELS,TX,78130,29.68,-98.12,238910,1,1,,"Two employees were shoveling gravel in a trench when a shovel slipped from the gravel and contacted an employee's left pinky finger, resulting in amputation.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6250,"Injured by handheld object or equipment, unspecified",7133,Shovels,,
2021031942,1742401,3/3/2021,Associated Brigham Contractors Inc.,SDI Steel Mill,8534 HWY 89,SINTON,TX,78387,28.01,-97.55,238110,1,0,1519589,"An employee had been setting up braces for piers on a three-foot foundation. His foot slipped off the edge of the pier, causing him to lose balance. He fell backward to the ground, landing on his back and his head struck a hard clump of dirt. The employee was hospitalized with seizures.",160,"Intracranial injuries, unspecified",111,Brain,4330,"Other fall to lower level, unspecified",60,"Structures and surfaces, unspecified",6639,"Ground, n.e.c."
2021031948,1742625,3/4/2021,Mich Construction,3030 Ohio Drive,,FRISCO,TX,75035,33.1,-96.79,238130,1,0,,"Employees were standing two walls and were connecting them when one of the walls came loose and landed on an employee, resulting in a bruised leg and hip.",143,"Bruises, contusions",86,Hip(s) and leg(s) ,6230,"Struck by falling object or equipment, unspecified",6562,Walls,,
2021031999,1743015,3/6/2021,"Patriot Erectors, Inc.",13100 Harris Ridge Road,,AUSTIN,TX,78753,30.4,-97.65,238120,1,0,,"An employee was cutting welds loose on a steel assembly. The assembly broke loose and struck the employee, resulting in a fractured sternum, fractured collarbone, two fractured ribs, a bruised lung, and a fractured toe.",111,Fractures,899,"Multiple body parts, n.e.c.",6239,"Struck by falling object or equipment, n.e.c.",60,"Structures and surfaces, unspecified",,
2021032030,1743976,3/8/2021,TX Red One Network Solutions,2700 Market Street,,IRVING,TX,75062,32.87,-97,238210,1,0,,"An employee was on the fifth step of an A-frame ladder, installing J-hooks. He fell and suffered a head injury. He was hospitalized.",160,"Intracranial injuries, unspecified",111,Brain,4330,"Other fall to lower level, unspecified",7422,Step ladders,9999,Nonclassifiable
2021032080,1743974,3/9/2021,Isidro Herrera,1566 Live Oak St,,WEBSTER,TX,77598,29.54,-95.12,238140,1,0,1519207,"An employee was performing brick-laying work from a scaffold. As the employee walked on the scaffold, the wood board overturned, causing the employee to fall 20 feet to the ground and sustain contusions to their head, arms and legs.",143,"Bruises, contusions",899,"Multiple body parts, n.e.c.",4334,Other fall to lower level 16 to 20 feet,6340,"Scaffolds-staging, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
2021032157,1745707,3/11/2021,Stuckey's LLC,9627 C E King Pkwy,,HOUSTON,TX,77044,29.86,-95.21,238990,1,0,1520082,An employee was using a ladder to get inside a manhole to measure a pipe that was being replaced. The employee fell from the ladder to the ground and suffered a compression fracture in their back. The employee was hospitalized.,111,Fractures,320,"Back, including spine, spinal cord, unspecified",4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",6122,"Sewers, manholes, storm drains"
2021032169,1745906,3/12/2021,Alfredo Olvera,15083 San Pedro Avenue,,SAN ANTONIO,TX,78232,29.57,-98.47,238160,1,0,,An employee twisted his ankle while stepping down a level. He suffered a broken left knee and was hospitalized.,111,Fractures,512,Knee(s),7313,Climbing or stepping up or down-single episode,562,"Bodily motion or position of injured, ill worker",,
2021032183,1745632,3/12/2021,Penhall Company,6203 E. Stassney Lane,,AUSTIN,TX,78744,30.2,-97.72,238110,1,0,,"An employee was working in a basement, keeping the area secure while other employees drilled down from the floor above. The concrete core drilled out from the floor above fell down, struck the rim of the core-catching bucket, then fell about 15 feet further, striking the employee's hardhat and then the back of his head and neck. He suffered a laceration to the back of the head and a ruptured cervical disk.",111,Fractures,20,"Neck, except internal location of diseases or disorders",6239,"Struck by falling object or equipment, n.e.c.",943,Construction debris,,
2021032428,1748529,3/22/2021,"Shambaugh & Son, L.P.",2000 E. Pecan Street,,PFLUGERVILLE,TX,78660,30.44,-97.64,238290,1,0,1521563,"An employee was descending a concrete stairway with wire rope guardrails. He began to fall and grabbed the guardrail, which gave way. He fell to the concrete floor about 15 feet below, suffering a left-side impact that caused an eye socket fracture and other fractures. He was hospitalized, requiring treatment including a rod in his back.",111,Fractures,80,"Multiple body parts, unspecified",4333,Other fall to lower level 11 to 15 feet ,6610,"Stairs, steps, unspecified",6629,"Floor, n.e.c."
2021032433,1748881,3/22/2021,Turner Industries,2290 Callahan Road,Bldg 100,LONGVIEW,TX,75602,32.45,-94.68,237990,0,1,,"Two employees were setting a metal pipe in place for installation on a metal rack. When one employee pushed on the pipe, the other employee's left index fingertip was pinched between the pipe flange and a conduit. The employee's left index fingertip was amputated.",1311,Amputations,4421,"Fingernail(s), nailbed(s)  ",642,Compressed or pinched by shifting objects or equipment,4123,"Metal pipes, tubing",,
2021032463,1748955,3/23/2021,"Diversified Thermal, Inc.",3700 County Road 64,,ROSHARON,TX,77583,29.42,-95.41,238310,1,0,1521181,An employee was installing water proof sheathing and fell 30 feet from the lift truck to the ground. The employee was hospitalized for multiple fractures.,111,Fractures,9999,Nonclassifiable,4336,Other fall to lower level 26 to 30 feet,8422,"Boom truck, bucket or basket hoist truck",660,"Floors, walkways, ground surfaces, unspecified"
2021032475,1750179,3/23/2021,"Baxton Construction Services, Inc.",4300 Bull Creek Rd.,,AUSTIN,TX,78731,30.31,-97.75,238120,1,0,,"An employee was descending from a column form. He slipped and fell to the concrete about 3 1/2 feet below, suffering a broken wrist and broken vertebrae.",111,Fractures,899,"Multiple body parts, n.e.c.",4331,Other fall to lower level less than 6 feet,659,"Structural elements, n.e.c.",660,"Floors, walkways, ground surfaces, unspecified"
2021032521,1750381,3/24/2021,"Brydl Contracting, Inc.",811 Farm to Market 3236,,SULPHUR SPRINGS,TX,75482,33.2,-95.57,237310,1,0,,"An employee was mixing two-cycle fuel for a concrete saw when sparks from concrete sawing ignited the gasoline vapors, causing a fire and burning the employee. The employee sustained severe burns to the hands, neck, and face.",1520,"Heat (thermal) burns, unspecified",899,"Multiple body parts, n.e.c.",317,"Ignition of vapors, gases, or liquids",1641,"Gasoline, diesel fuel, jet fuel",7224,"Saws-powered, except chainsaws"
2021032589,1751781,3/26/2021,"Now Specialties, Inc.",10414 Mc Kalla Pl.,,AUSTIN,TX,78758,30.38,-97.71,238190,1,0,,"An employee was filling up a boom lift with a 5-gallon diesel can. He fell from the top of the boom lift's wheel to the ground and his face hit the fuel can. He suffered a cut above his left eyebrow and nose from the fuel can, as well as a broken neck vertebra and a contusion to the right hand from the fall.",111,Fractures,20,"Neck, except internal location of diseases or disorders",4330,"Other fall to lower level, unspecified",3467,"Aerial lifts, scissor lifts-except truck-mounted",660,"Floors, walkways, ground surfaces, unspecified"
2021032606,1750372,3/27/2021,Specialized Equipment Contractors,1 Lone Star Pass,,SAN ANTONIO,TX,78264,29.26,-98.54,238290,1,0,1522002,"An employee of Specialized Equipment Contractors was operating a boom lift while performing work at a plant. While the employee was turning the boom lift around to bring it to a different location, he boomed up to miss some interferences on the ground level and was struck in the face by a ceiling fan. The employee sustained facial fractures, a broken jaw, and a dislocated tooth.",1839,"Fractures and other injuries, n.e.c.",138,Multiple face locations,6322,Struck against stationary object or equipment while rising,3312,"Fans, blowers-wall, floor, ceiling, ventilation",3467,"Aerial lifts, scissor lifts-except truck-mounted"
2021032617,1751769,3/29/2021,Ariel Lopez,832 Eagle Pointe,,MONTGOMERY,TX,77316,30.27,-95.56,238320,1,0,1522662,An employee was painting from a scaffold when they fell approximately 5 feet to the ground. The employee was hospitalized with a head injury.,160,"Intracranial injuries, unspecified",111,Brain,4331,Other fall to lower level less than 6 feet,6340,"Scaffolds-staging, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
